row_id,1161364,116570,1176823,1491113,1595929,209233,22930,22956,22961,22967,22973,22983,22985,23150,23154,23158,23176,23724,24279,24285,24287,24321,244024,25073,25092,25214,326272,41970,43435,47144,47158son01,47158son02,47158son03,47158son04,47158son05,47158son06,47158son07,47158son08,47158son09,47158son10,47158son11,47158son12,47158son13,47158son14,47158son15,47158son16,47158son17,47158son18,47158son19,47158son20,47158son21,47158son22,47158son23,47158son24,47158son25,476521,516975,517063,555123,555145,555146,64898,65377,65380,66971,67107,67252,70711,738183,74113,74580,760266,ashgre1,astcra1,bafcur1,baffal1,banana,barant1,batbel1,baymac,bbwduc,bcwfin2,bkcdon,bkhpar,blchaw1,blheag1,blttit1,bncfly,bobfly1,brcmar1,brnowl,bucmot4,bucpar,bufpar,bunibi1,burowl,camfli1,chacha1,chbmoc1,chobla1,chvcon1,cibspi1,coffal1,compau,compot1,crbthr1,crebec1,dwatin1,epaori4,eulfly1,fabwre1,fepowl,ficman1,flawar1,fotfly,fusfly1,gilhum1,giwrai1,glteme1,grasal3,greani1,greant1,greela,grekis,grepot1,gretho2,greyel,grfdov1,grhtan1,gycwor1,horscr1,houspa,hyamac1,larela1,lesela1,lesgrf1,limpki,linwoo1,litcuc2,litnig1,mabpar,magant1,magtan2,masgna1,nacnig1,ocecra1,oliwoo1,orbtro3,orwpar,osprey,pabspi1,palhor3,paltan1,phecuc1,picpig2,pirfly1,plasla1,platyr1,plcjay1,pluibi1,purjay1,pvttyr1,ragmac1,rebscy1,recfin1,redjun,relser1,rinkin1,rivwar1,roahaw,rubthr1,rufcac2,rufcas2,rufgna3,rufhor2,rufnig1,ruftho1,ruftof1,rumfly1,ruther1,rutjac1,sabspa1,saffin,saytan1,scadov1,schpar1,scther1,shcfly1,shshaw,shtnig1,sibtan2,smbani,smbtin1,sobcac1,sobtyr1,socfly1,sofspi1,souant1,soulap1,souscr1,spbant3,spispi1,sptnig1,squcuc1,stbwoo2,strcuc1,strher2,strowl1,swthum1,swtman1,tattin1,thlwre1,toctou1,trokin,trsowl,undtin1,varant1,watjac1,wesfie1,wfwduc1,whbant2,whbwar2,whiwoo1,whlspi1,whnjay1,whtdov,whwpic1,y00678,yebcar,yebela1,yecmac,yecpar,yehcar1,yeofly1
BC2026_Train_5478_S13_20220328_200000_35,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.8040488362312317,0,0.659343957901001,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_5478_S13_20220328_200000_40,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.8646847605705261,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_5478_S13_20220328_200000_45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.9234405755996704,0,0.3139764964580536,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_5478_S13_20220328_200000_60,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.799188494682312,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7225_S22_20211022_214500_20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6349737644195557,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7225_S22_20211022_214500_25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2407004982233047,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6600474119186401,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9907422661781312,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9691190123558044,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8419263362884521,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6750388741493225,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9747830033302308,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9834226369857788,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_55,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9647205471992492,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_7109_S22_20210929_213000_60,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9321722984313964,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.5511743426322937,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_8640_S22_20221217_003000_20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.8017354011535645,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_8640_S22_20221217_003000_25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.7914464473724365,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_0612_S01_20211208_011500_20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8587659001350403,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
BC2026_Train_0612_S01_20211208_011500_25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9551134705543518,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0
